discount_price,is_active,item_price,quantity,registration_price,tax,total_price,create_time,update_time,channel_order_id,channel_order_item_id,contract_id,currency,entity,field,hash_code,install_id,material_id,order_id,order_item_id,order_item_status,order_item_type,value
,Y,,1,,,,2024-11-15 08:57:18.503000 +00:00,2024-11-17 09:04:41.902000 +00:00,100117316610368583,1001173166103685831520269,0105432000035-0101-N0000A,,CollectOrder,orderId,0e73b8fd366f43bdac354a9191bf05e2,1YXdqa9zrEy,WP_113627,0105432000035,0105432000035-0101,BOOKING_CONFIRMED,RENTAL,0105432000035
,Y,,1,,,,2024-11-15 08:57:15.248000 +00:00,2024-11-18 08:21:40.730000 +00:00,100117316610340474,1001173166103404741650695,0105432000034-0101-N0000A,,CollectOrder,orderId,a05e7d47e10ff91bbfb845bd01a8753f,1YXdqLOqsNo,WP_113627,0105432000034,0105432000034-0101,ORDER_ON_HOLD,RENTAL,0105432000034
,Y,,1,,,,2024-11-15 08:57:12.838000 +00:00,2024-11-18 07:19:23.364000 +00:00,100117316610314230,1001173166103142301048565,0105432000033-0101-70000A,,CollectOrder,orderId,2b0e9b7c44c3f35221b388bd71319274,1YXdqAKDQ5n,WP_113725,0105432000033,0105432000033-0101,ORDER_ON_HOLD,RENTAL,0105432000033
,Y,,1,,,,2024-11-15 08:57:08.198000 +00:00,2024-11-17 09:04:41.813000 +00:00,100117316610255880,1001173166102558801173901,0105432000032-0101-70000A,,CollectOrder,orderId,069e760018241a897a491fbd1a6f5285,1YXdpq70BKR,WP_113786,0105432000032,0105432000032-0101,BOOKING_CONFIRMED,RENTAL,0105432000032
,Y,,1,,,,2024-11-15 08:26:02.883000 +00:00,2024-11-29 02:02:14.408000 +00:00,G-241115-000015,S-241115-000012,0105432000031-0101-30000A,,CollectOrder,orderId,7ca76e51bfb3e236d5ac89012c62fff0,1YXbc5rXppX,WP_113637,0105432000031,0105432000031-0101,WORK_IN_PROGRESS,RENTAL,0105432000031
,Y,,1,,,,2024-11-15 08:25:11.145000 +00:00,2024-11-18 01:41:37.298000 +00:00,G-241115-000013,S-241115-000015,,,CollectOrder,orderId,4163f75fab1f7d781f50658a4e645ace,1YXbYHbmtXg,WP_113818,0105432000030,0105432000030-0102,INSTALL_COMPLETED,ONETIME,0105432000030
,Y,,1,,,,2024-11-15 06:42:06.240000 +00:00,2024-11-28 23:27:32.906000 +00:00,G-241115-000010,S-241115-000014,,,CollectOrder,orderId,00315873b4005841c3e29e7dfcd63e0e,1YXUBY21YzS,WP_113627,0105432000029,0105432000029-0102,ORDER_ON_HOLD,ONETIME,0105432000029
,Y,,1,,,,2024-11-15 04:48:27.792000 +00:00,2024-11-22 09:03:54.877000 +00:00,G-241115-000009,S-241115-000013,,,CollectOrder,orderId,6c97532356a849e214c62fc68ba34685,1YXM43Kubea,WP_113627,0105432000028,0105432000028-0102,BOOKING_CONFIRMED,ONETIME,0105432000028
,Y,,1,,,,2024-11-15 04:30:43.903000 +00:00,2024-11-22 09:03:55.181000 +00:00,G-241115-000008,S-241115-000012,,,CollectOrder,orderId,bbe053943ac1ec97974e26011ad2ec8d,1YXKnUVqC5x,WP_113818,0105432000027,0105432000027-0102,BOOKING_CONFIRMED,ONETIME,0105432000027
,Y,,1,,,,2024-11-15 04:07:16.786000 +00:00,2024-11-22 09:03:54.961000 +00:00,G-241115-000012,S-241115-000009,0105432000023-0101-N0000A,,CollectOrder,orderId,f4fa15c60435ab4a1539149b5757a2fd,1YXJ7aPqjO9,WP_113637,0105432000023,0105432000023-0101,BOOKING_CONFIRMED,RENTAL,0105432000023
,Y,,1,,,,2024-11-15 04:07:16.786000 +00:00,2024-11-22 09:03:54.917000 +00:00,G-241115-000012,S-241115-000010,0105432000023-0201-N0000A,,CollectOrder,orderId,858c44c4892a5d07ab7b6957cdc06d25,1YXJ7eLgA8z,WP_113637,0105432000023,0105432000023-0201,BOOKING_CONFIRMED,RENTAL,0105432000023
,Y,,1,,,,2024-11-15 03:24:53.909000 +00:00,2024-11-18 01:45:58.295000 +00:00,G-241115-000011,S-241115-000008,,,CollectOrder,orderId,09dbe51d0d0dfe39074619bc816e0322,1YXG5oNkMGh,WP_113637,0105432000022,0105432000022-0102,ORDER_ON_HOLD,ONETIME,0105432000022
,Y,,1,,,,2024-11-15 03:00:12.490000 +00:00,2024-11-29 09:03:58.112000 +00:00,G-241115-000004,S-241115-000003,0105432000009-0101-N0000A,,CollectOrder,orderId,3a9c7749b11ee3d601a099182e638843,1YXEKQ2kSrw,WP_113637,0105432000009,0105432000009-0101,BOOKING_CONFIRMED,RENTAL,0105432000009
,Y,,1,,,,2024-11-15 02:54:29.246000 +00:00,2024-11-22 09:03:55.217000 +00:00,G-241115-000003,S-241115-000001,0105432000008-0101-30000A,,CollectOrder,orderId,fdc1dc540a0734970513c678cfabba4f,1YXDv4euhDt,WP_113781,0105432000008,0105432000008-0101,BOOKING_CONFIRMED,RENTAL,0105432000008
,Y,,1,,,,2024-11-15 02:54:29.246000 +00:00,2024-11-22 09:03:55.291000 +00:00,G-241115-000003,S-241115-000002,0105432000008-0201-30000A,,CollectOrder,orderId,9de1a05cf2971f8ab9b8642f3235e2c5,1YXDv6RKeq7,WP_113781,0105432000008,0105432000008-0201,BOOKING_CONFIRMED,RENTAL,0105432000008
,Y,,1,,,,2024-11-15 02:24:18.253000 +00:00,2024-11-15 02:24:18.838000 +00:00,G-241115-000007,S-241115-000011,,,CollectOrder,orderId,d8ce7cefc60dfa9fbddf2c7d1cccfe59,1YXBlLX65PT,WP_113627,0105432000007,0105432000007-0102,BOOKING_CONFIRMED,ONETIME,0105432000007
,Y,,1,,,,2024-11-15 02:02:41.262000 +00:00,2024-11-29 09:03:58.048000 +00:00,G-241115-000006,S-241115-000010,0105432000006-0101-30000A,,CollectOrder,orderId,6f6b712555127d899dc71a5fb9d80ff7,1YXADZTJGF4,WP_113727,0105432000006,0105432000006-0101,BOOKING_CONFIRMED,RENTAL,0105432000006
,Y,,1,,,,2024-11-15 01:33:53.790000 +00:00,2024-11-22 09:03:55.252000 +00:00,G-241115-000005,S-241115-000009,,,CollectOrder,orderId,56efebe92437f67e328791f77780df14,1YX8A0cus6B,WP_113627,0105432000005,0105432000005-0102,BOOKING_CONFIRMED,ONETIME,0105432000005
,Y,,1,,,,2024-11-15 00:39:37.913000 +00:00,2024-11-15 00:46:35.075000 +00:00,G-241115-000004,S-241115-000005,,,CollectOrder,orderId,b0800c842d44636151b64efe9b64cec4,1YX4HaGvrQ3,WP_113818,0105432000004,0105432000004-0102,CANCELLATION_COMPLETED,ONETIME,0105432000004
,Y,,1,,,,2024-11-15 00:39:37.913000 +00:00,2024-11-15 00:46:35.188000 +00:00,G-241115-000004,S-241115-000006,,,CollectOrder,orderId,d0cf6a8315aec40c74d24932ddaf5caa,1YX4HerdWty,WP_113818,0105432000004,0105432000004-0202,CANCELLATION_COMPLETED,ONETIME,0105432000004
,Y,,1,,,,2024-11-15 00:39:37.913000 +00:00,2024-11-15 00:46:35.326000 +00:00,G-241115-000004,S-241115-000007,,,CollectOrder,orderId,817ad1bbcd653b3c518fcc98cc4365f9,1YX4HgNJ9qX,WP_113627,0105432000004,0105432000004-0302,CANCELLATION_COMPLETED,ONETIME,0105432000004
,Y,,1,,,,2024-11-15 00:39:37.913000 +00:00,2024-11-15 00:46:35.455000 +00:00,G-241115-000004,S-241115-000008,,,CollectOrder,orderId,05e9951f069568033b7241d58a2de59d,1YX4HhtGNvE,WP_113627,0105432000004,0105432000004-0402,CANCELLATION_COMPLETED,ONETIME,0105432000004
,Y,,1,,,,2024-11-15 00:21:24.549000 +00:00,2024-11-15 00:33:44.229000 +00:00,G-241115-000003,S-241115-000004,0105432000003-0201-30000A,,CollectOrder,orderId,d2ab4ddf445fadc78bde6210c2ba9007,1YX2ytrT071,WP_113818,0105432000003,0105432000003-0201,CANCELLATION_COMPLETED,RENTAL,0105432000003
,Y,,1,,,,2024-11-15 00:21:24.548000 +00:00,2024-11-15 00:33:44.035000 +00:00,G-241115-000003,S-241115-000003,0105432000003-0101-70000A,,CollectOrder,orderId,99a13f52ebcead32cb736f9ad1f7c75e,1YX2yqgTNon,WP_113818,0105432000003,0105432000003-0101,CANCELLATION_COMPLETED,RENTAL,0105432000003
,Y,,1,,,,2024-11-15 00:09:15.238000 +00:00,2024-11-20 02:04:53.857000 +00:00,G-241115-000002,S-241115-000002,,,CollectOrder,orderId,7f50aaaf0ef13b133c96553a4500cb13,1YX26zsJ6AR,WP_113818,0105432000002,0105432000002-0102,CANCELLATION_COMPLETED,ONETIME,0105432000002
,Y,,1,,,,2024-11-15 00:08:11.115000 +00:00,2024-11-15 02:37:21.158000 +00:00,G-241115-000001,S-241115-000001,0105432000001-0101-30000A,,CollectOrder,orderId,511f8e076e783d3974b68453a9d14a3f,1YX22GT8V7A,WP_113818,0105432000001,0105432000001-0101,BOOKING_SCHEDULED,RENTAL,0105432000001
,Y,,1,,,,2024-11-14 10:24:09.911000 +00:00,2024-11-22 09:03:55.715000 +00:00,G-241114-000032,S-241114-000041,0105431900080-0501-30000A,,CollectOrder,orderId,59c7d7c74ebf56ef20307a8283ffb492,1YW59UVNJpb,WP_113727,0105431900080,0105431900080-0501,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:24:09.911000 +00:00,2024-11-22 09:03:55.672000 +00:00,G-241114-000032,S-241114-000042,0105431900080-0601-30000A,,CollectOrder,orderId,b160c9d1e3086d6a3285ee81201c9e20,1YW59W2BLIV,WP_113727,0105431900080,0105431900080-0601,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:24:09.910000 +00:00,2024-11-22 09:03:55.598000 +00:00,G-241114-000032,S-241114-000037,0105431900080-0101-30000A,,CollectOrder,orderId,ce22bb910eb38f4bd647f53919359ef1,1YW59MpvCsj,WP_113727,0105431900080,0105431900080-0101,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:24:09.910000 +00:00,2024-11-22 09:03:55.513000 +00:00,G-241114-000032,S-241114-000038,0105431900080-0201-30000A,,CollectOrder,orderId,fcff79d2b391340ddbfeb25be2f8a128,1YW59POsZjz,WP_113727,0105431900080,0105431900080-0201,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:24:09.910000 +00:00,2024-11-22 09:03:55.479000 +00:00,G-241114-000032,S-241114-000039,0105431900080-0301-30000A,,CollectOrder,orderId,fc67e51971c796c89ccc62da91f74d26,1YW59R9sXhv,WP_113727,0105431900080,0105431900080-0301,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:24:09.910000 +00:00,2024-11-22 09:03:55.551000 +00:00,G-241114-000032,S-241114-000040,0105431900080-0401-30000A,,CollectOrder,orderId,06fefca33d805d4c9b182c142ed1c02d,1YW59SrTK79,WP_113727,0105431900080,0105431900080-0401,BOOKING_CONFIRMED,RENTAL,0105431900080
,Y,,1,,,,2024-11-14 10:20:16.455000 +00:00,2024-11-21 09:05:09.812000 +00:00,G-241114-000031,S-241114-000036,0105431900079-0101-30000A,,CollectOrder,orderId,d48601b83ee2538ed5c50c9b5cc60e0e,1YW4s7ynicy,WP_113727,0105431900079,0105431900079-0101,BOOKING_CONFIRMED,RENTAL,0105431900079
,Y,,1,,,,2024-11-14 10:16:54.613000 +00:00,2024-11-14 10:16:58.464000 +00:00,G-241114-000030,S-241114-000033,0105431900078-0101-30000A,,CollectOrder,orderId,9682fae6d162f2f2fec1b6a211f06859,1YW4dDtflX7,WP_113782,0105431900078,0105431900078-0101,BOOKING_SCHEDULED,RENTAL,0105431900078
,Y,,1,,,,2024-11-14 10:16:54.613000 +00:00,2024-11-14 10:16:59.214000 +00:00,G-241114-000030,S-241114-000034,0105431900078-0201-30000A,,CollectOrder,orderId,cf096b9a89121b7f7cadf1a3a3374681,1YW4dWnhVcb,WP_113782,0105431900078,0105431900078-0201,BOOKING_SCHEDULED,RENTAL,0105431900078
,Y,,1,,,,2024-11-14 10:16:54.613000 +00:00,2024-11-14 10:16:59.668000 +00:00,G-241114-000030,S-241114-000035,0105431900078-0301-30000A,,CollectOrder,orderId,c1cd4abb2141b7fc7eb5afb138792498,1YW4dZE8uZx,WP_113782,0105431900078,0105431900078-0301,BOOKING_SCHEDULED,RENTAL,0105431900078
,Y,,1,,,,2024-11-14 10:14:56.627000 +00:00,2024-11-21 09:05:09.518000 +00:00,G-241114-000029,S-241114-000030,0105431900077-0101-30000A,,CollectOrder,orderId,a56f61c836ef792486b58804d1661c04,1YW4UVijdWa,WP_113782,0105431900077,0105431900077-0101,BOOKING_CONFIRMED,RENTAL,0105431900077
,Y,,1,,,,2024-11-14 10:14:56.627000 +00:00,2024-11-21 09:05:09.202000 +00:00,G-241114-000029,S-241114-000031,0105431900077-0201-30000A,,CollectOrder,orderId,75bb7b29b724bd1c79e3b2b5d1d92605,1YW4UXsiIwU,WP_113782,0105431900077,0105431900077-0201,BOOKING_CONFIRMED,RENTAL,0105431900077
,Y,,1,,,,2024-11-14 10:14:56.627000 +00:00,2024-11-21 09:05:09.764000 +00:00,G-241114-000029,S-241114-000032,0105431900077-0301-30000A,,CollectOrder,orderId,245dd2924ef7a5ecbe939feaf1209f12,1YW4UZNX8V8,WP_113782,0105431900077,0105431900077-0301,BOOKING_CONFIRMED,RENTAL,0105431900077
,Y,,1,,,,2024-11-14 10:02:05.925000 +00:00,2024-11-15 13:07:53.374000 +00:00,G-241114-000028,S-241114-000028,0105431900076-0101-30000A,,CollectOrder,orderId,23b1cb1630b7efcf5e10462a725bbd0a,1YW3ZbDysU6,WP_113818,0105431900076,0105431900076-0101,INSTALL_COMPLETED,RENTAL,0105431900076
,Y,,1,,,,2024-11-14 10:02:05.925000 +00:00,2024-11-15 13:08:03.970000 +00:00,G-241114-000028,S-241114-000029,0105431900076-0201-30000A,,CollectOrder,orderId,248e6b76770b59e18d2a1f5e254e9a0d,1YW3ZdYkIq8,WP_113818,0105431900076,0105431900076-0201,INSTALL_COMPLETED,RENTAL,0105431900076
,Y,,1,,,,2024-11-14 09:52:08.864000 +00:00,2024-11-22 01:45:52.013000 +00:00,G-241114-000027,S-241114-000027,0105431900075-0101-30000A,,CollectOrder,orderId,3d0c3683ff96acac97199d6700fc4b4a,1YW2rVlOfJp,WP_113782,0105431900075,0105431900075-0101,ORDER_ON_HOLD,RENTAL,0105431900075
,Y,,1,,,,2024-11-14 09:50:21.866000 +00:00,2024-11-21 09:05:09.474000 +00:00,G-241114-000024,S-241114-000026,,,CollectOrder,orderId,ff4d7afee7b49e59539674fd79287018,1YW2jbnZ9IJ,WP_113727,0105431900074,0105431900074-0102,BOOKING_CONFIRMED,ONETIME,0105431900074
,Y,,1,,,,2024-11-14 09:40:01.798000 +00:00,2024-11-29 09:03:58.163000 +00:00,G-241114-000023,S-241114-000025,,,CollectOrder,orderId,3134f792296154455d02dce7904c9f0e,1YW1zoyIj7S,WP_113727,0105431900073,0105431900073-0102,BOOKING_CONFIRMED,ONETIME,0105431900073
,Y,,1,,,,2024-11-14 09:37:16.520000 +00:00,2024-11-15 13:08:20.155000 +00:00,G-241114-000022,S-241114-000024,,,CollectOrder,orderId,710111e1a7dc963d994602b87bcbee8f,1YW1ncK2tTg,WP_113627,0105431900072,0105431900072-0102,INSTALL_COMPLETED,ONETIME,0105431900072
,Y,,1,,,,2024-11-14 09:29:14.922000 +00:00,2024-11-21 09:05:09.666000 +00:00,G-241114-000021,S-241114-000023,0105431900071-0101-50000A,,CollectOrder,orderId,87de12ea736ac12bddde216f41dc56ae,1YW1E3RsIUQ,WP_113783,0105431900071,0105431900071-0101,BOOKING_CONFIRMED,RENTAL,0105431900071
,Y,,1,,,,2024-11-14 09:05:16.273000 +00:00,2024-11-28 09:05:00.532000 +00:00,G-241114-000019,S-241114-000022,0105431900070-0101-50000A,,CollectOrder,orderId,68c59c38755844eecdc84e0a2403281a,1YVzVp3P1or,WP_113727,0105431900070,0105431900070-0101,BOOKING_CONFIRMED,RENTAL,0105431900070
,Y,,1,,,,2024-11-14 09:03:59.028000 +00:00,2024-11-14 09:03:59.405000 +00:00,G-241114-000018,S-241114-000021,0105431900069-0101-30000A,,CollectOrder,orderId,1c108fa1f755e2713ea90e342da262f8,1YVzQ7QKXqD,WP_113727,0105431900069,0105431900069-0101,BOOKING_SCHEDULED,RENTAL,0105431900069
,Y,,1,,,,2024-11-14 09:03:06.783000 +00:00,2024-11-21 09:05:08.899000 +00:00,G-241114-000017,S-241114-000020,0105431900068-0301-30000A,,CollectOrder,orderId,c12571c7485a3825b768659820324be3,1YVzMJk9nv3,WP_113725,0105431900068,0105431900068-0301,BOOKING_CONFIRMED,RENTAL,0105431900068
,Y,,1,,,,2024-11-14 09:03:06.782000 +00:00,2024-11-22 09:22:46.889000 +00:00,G-241114-000017,S-241114-000018,0105431900068-0101-30000A,,CollectOrder,orderId,832daa13ae6ffc56a82197f37055c00a,1YVzMG54hoR,WP_113725,0105431900068,0105431900068-0101,WORK_IN_PROGRESS,RENTAL,0105431900068
,Y,,1,,,,2024-11-14 09:03:06.782000 +00:00,2024-11-21 09:05:09.075000 +00:00,G-241114-000017,S-241114-000019,0105431900068-0201-30000A,,CollectOrder,orderId,5ae53b5739527d428a0bcfa10fe0920e,1YVzMIJaxJN,WP_113725,0105431900068,0105431900068-0201,BOOKING_CONFIRMED,RENTAL,0105431900068
,Y,,1,,,,2024-11-14 09:03:04.489000 +00:00,2024-11-15 13:08:44.269000 +00:00,G-241114-000016,S-241114-000015,0105431900067-0301-30000A,,CollectOrder,orderId,4d93fa105d35039a45d9187ef62a1f90,1YVzMAFLxat,WP_113782,0105431900067,0105431900067-0301,INSTALL_COMPLETED,RENTAL,0105431900067
,Y,,1,,,,2024-11-14 09:03:04.489000 +00:00,2024-11-15 13:08:52.283000 +00:00,G-241114-000016,S-241114-000016,0105431900067-0401-70000A,,CollectOrder,orderId,0174b6758ffe60e469298c9f7bde809f,1YVzMBhKns3,WP_113785,0105431900067,0105431900067-0401,INSTALL_COMPLETED,RENTAL,0105431900067
,Y,,1,,,,2024-11-14 09:03:04.489000 +00:00,2024-11-15 13:09:00.572000 +00:00,G-241114-000016,S-241114-000017,0105431900067-0501-30000A,,CollectOrder,orderId,5f7ce6ed9de6379ab35c8677c9a6e8bd,1YVzMDQLZxD,WP_113785,0105431900067,0105431900067-0501,INSTALL_COMPLETED,RENTAL,0105431900067
,Y,,1,,,,2024-11-14 09:03:04.488000 +00:00,2024-11-15 13:08:28.120000 +00:00,G-241114-000016,S-241114-000013,0105431900067-0101-30000A,,CollectOrder,orderId,3b7da1bda4d5f19ea4766031110d03c9,1YVzM5cwhGl,WP_113819,0105431900067,0105431900067-0101,INSTALL_COMPLETED,RENTAL,0105431900067
,Y,,1,,,,2024-11-14 09:03:04.488000 +00:00,2024-11-15 13:08:36.169000 +00:00,G-241114-000016,S-241114-000014,0105431900067-0201-50000A,,CollectOrder,orderId,4091268dd1d1c04d812145d0a527650c,1YVzM8Udajb,WP_113785,0105431900067,0105431900067-0201,INSTALL_COMPLETED,RENTAL,0105431900067
,Y,,1,,,,2024-11-14 08:16:41.285000 +00:00,2024-11-22 09:03:55.637000 +00:00,G-241114-000009,S-241114-000012,0105431900066-0101-30000A,,CollectOrder,orderId,ae7c808e4c37c9d62f729f2361a57c89,1YVw2ZImyr7,WP_113725,0105431900066,0105431900066-0101,BOOKING_CONFIRMED,RENTAL,0105431900066
,Y,,1,,,,2024-11-14 08:13:27.022000 +00:00,2024-11-15 02:54:37.311000 +00:00,100117315720062422,1001173157200624221427238,0105431900065-0101-50000A,,CollectOrder,orderId,6e9351c3030e42dba6761a58f12614f4,1YVvoDrI5UT,WP_113782,0105431900065,0105431900065-0101,ORDER_ON_HOLD,RENTAL,0105431900065
,Y,,1,,,,2024-11-14 08:13:25.395000 +00:00,2024-11-15 13:09:08.415000 +00:00,100117315720048784,1001173157200487841687685,0105431900064-0101-N0000A,,CollectOrder,orderId,3097f8ecdcd05d1f36b21b4cda8cb7f8,1YVvo6QsiMo,WP_113820,0105431900064,0105431900064-0101,INSTALL_COMPLETED,RENTAL,0105431900064
,Y,,1,,,,2024-11-14 08:13:24.028000 +00:00,2024-11-15 13:09:16.460000 +00:00,100117315720034694,1001173157200346941583068,0105431900063-0101-70000A,,CollectOrder,orderId,356ac50a00b5ebef96c82629dce9d1f4,1YVvo08xdyx,WP_113727,0105431900063,0105431900063-0101,INSTALL_COMPLETED,RENTAL,0105431900063
,Y,,1,,,,2024-11-14 08:13:22.613000 +00:00,2024-11-15 13:09:24.375000 +00:00,100117315720019571,1001173157200195711714804,0105431900062-0101-N0000A,,CollectOrder,orderId,b7163e341e5756fa1a230ee8ffcc2454,1YVvntgLqy7,WP_113820,0105431900062,0105431900062-0101,INSTALL_COMPLETED,RENTAL,0105431900062
,Y,,1,,,,2024-11-14 08:13:21.144000 +00:00,2024-11-15 02:54:32.416000 +00:00,100117315720006132,1001173157200061321859696,0105431900061-0101-70000A,,CollectOrder,orderId,1a7c5f0402fa4a1797908599bbac8a64,1YVvnn336Wm,WP_113725,0105431900061,0105431900061-0101,ORDER_ON_HOLD,RENTAL,0105431900061
,Y,,1,,,,2024-11-14 08:13:19.666000 +00:00,2024-11-15 13:09:32.315000 +00:00,100117315719988771,1001173157199887711234647,0105431900060-0101-70000A,,CollectOrder,orderId,73ad11482dcefe3edb8ec00173eb5e6d,1YVvngEONp7,WP_113793,0105431900060,0105431900060-0101,INSTALL_COMPLETED,RENTAL,0105431900060
,Y,,1,,,,2024-11-14 08:13:17.780000 +00:00,2024-11-15 13:09:40.241000 +00:00,100117315719969730,1001173157199697301575698,0105431900059-0101-30000A,,CollectOrder,orderId,28bcf6a806dce201900dff78e4b60305,1YVvnXaC75K,WP_113637,0105431900059,0105431900059-0101,INSTALL_COMPLETED,RENTAL,0105431900059
,Y,,1,,,,2024-11-14 08:13:15.960000 +00:00,2024-11-15 13:09:48.213000 +00:00,100117315719927993,1001173157199279931957098,0105431900058-0101-N0000A,,CollectOrder,orderId,8b9a6e212aaa7b421340795b1921a780,1YVvnPFxWba,WP_113781,0105431900058,0105431900058-0101,INSTALL_COMPLETED,RENTAL,0105431900058
,Y,,1,,,,2024-11-14 08:13:10.645000 +00:00,2024-11-14 08:13:11.972000 +00:00,100117315719899031,1001173157198990311517722,0105431900057-0101-30000A,,CollectOrder,orderId,293b92bb846237f042ff86646a0e56ee,1YVvn0suxxd,WP_113729,0105431900057,0105431900057-0101,SUSPENDED,RENTAL,0105431900057
,Y,,1,,,,2024-11-14 08:13:07.361000 +00:00,2024-11-14 08:13:09.312000 +00:00,100117315719868502,1001173157198685021233684,0105431900056-0101-50000A,,CollectOrder,orderId,9a51aa7408aaa78be9086165235c1fa8,1YVvmltIewk,WP_113781,0105431900056,0105431900056-0101,SUSPENDED,RENTAL,0105431900056
,Y,,1,,,,2024-11-14 08:13:05.923000 +00:00,2024-11-14 08:13:06.235000 +00:00,100117315719854263,1001173157198542631397183,0105431900055-0101-N0000A,,CollectOrder,orderId,16ddff8be164ce16a0cacccf2a3f2fc2,1YVvmfHz5Ln,WP_113637,0105431900055,0105431900055-0101,BOOKING_CONFIRMED,RENTAL,0105431900055
,Y,,1,,,,2024-11-14 08:13:04.597000 +00:00,2024-11-15 13:09:57.034000 +00:00,100117315719838132,1001173157198381321496164,0105431900054-0101-70000A,,CollectOrder,orderId,e1bd7dc46a6bc19135994051183e615e,1YVvmZCGl44,WP_113816,0105431900054,0105431900054-0101,INSTALL_COMPLETED,RENTAL,0105431900054
,Y,,1,,,,2024-11-14 08:13:02.978000 +00:00,2024-11-15 13:10:04.873000 +00:00,100117315719824052,1001173157198240521761887,0105431900053-0101-70000A,,CollectOrder,orderId,ba31713a24159648bcbf64d7cbb0481e,1YVvmRmzma5,WP_113729,0105431900053,0105431900053-0101,INSTALL_COMPLETED,RENTAL,0105431900053
,Y,,1,,,,2024-11-14 08:13:01.459000 +00:00,2024-11-15 13:10:12.787000 +00:00,100117315719806201,1001173157198062011860148,0105431900052-0101-70000A,,CollectOrder,orderId,b51acc69845052a3bd0ca96bfcd19e4f,1YVvmKqftFa,WP_113782,0105431900052,0105431900052-0101,INSTALL_COMPLETED,RENTAL,0105431900052
,Y,,1,,,,2024-11-14 08:12:59.723000 +00:00,2024-11-15 02:54:25.795000 +00:00,100117315719791851,1001173157197918511141144,0105431900051-0101-N0000A,,CollectOrder,orderId,4ed7f64c568acae9d04eb37ff1884c2d,1YVvmCuNfdg,WP_113785,0105431900051,0105431900051-0101,ORDER_ON_HOLD,RENTAL,0105431900051
,Y,,1,,,,2024-11-14 08:12:58.302000 +00:00,2024-11-15 13:10:20.787000 +00:00,100117315719777453,1001173157197774531809796,0105431900050-0101-N0000A,,CollectOrder,orderId,16a805bda83691355eb53f89cceb883f,1YVvm6Rrf4j,WP_113727,0105431900050,0105431900050-0101,INSTALL_COMPLETED,RENTAL,0105431900050
,Y,,1,,,,2024-11-14 08:12:56.607000 +00:00,2024-11-14 08:12:56.938000 +00:00,100117315719760821,1001173157197608211137212,0105431900049-0101-30000A,,CollectOrder,orderId,f2daff49fe11e843350447171bc6f2cf,1YVvlyfgx2N,WP_113784,0105431900049,0105431900049-0101,BOOKING_CONFIRMED,RENTAL,0105431900049
,Y,,1,,,,2024-11-14 08:12:55.045000 +00:00,2024-11-15 13:10:29.877000 +00:00,100117315719742021,1001173157197420211603938,0105431900048-0101-N0000A,,CollectOrder,orderId,6b15f8d37419cc1dbac130ee6ba57d7c,1YVvlrYaIlQ,WP_113816,0105431900048,0105431900048-0101,INSTALL_COMPLETED,RENTAL,0105431900048
,Y,,1,,,,2024-11-14 08:12:53.370000 +00:00,2024-11-15 00:22:50.189000 +00:00,100117315719728392,1001173157197283921822764,0105431900047-0101-N0000A,,CollectOrder,orderId,b73921a325cef054e2ca5c62750e4825,1YVvljqlclW,WP_113725,0105431900047,0105431900047-0101,ORDER_ON_HOLD,RENTAL,0105431900047
,Y,,1,,,,2024-11-14 08:12:51.940000 +00:00,2024-11-15 13:10:37.595000 +00:00,100117315719713944,1001173157197139441932522,0105431900046-0101-50000A,,CollectOrder,orderId,f88b540fb280268dc0e5d0282f7a5683,1YVvldII2TD,WP_113781,0105431900046,0105431900046-0101,INSTALL_COMPLETED,RENTAL,0105431900046
,Y,,1,,,,2024-11-14 08:12:50.021000 +00:00,2024-11-15 13:10:45.476000 +00:00,100117315719693322,1001173157196933221575012,0105431900045-0101-30000A,,CollectOrder,orderId,3f45670027d228e978cf9162114fba53,1YVvlUU9oBA,WP_113627,0105431900045,0105431900045-0101,INSTALL_COMPLETED,RENTAL,0105431900045
