id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
SA2500300294-003,1,NO,SA2500300294,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.602001,ONETIME,2025-01-03 11:57:35.602001,ONETIME
SA2500300295-001,1,NO,SA2500300295,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.603861,ONETIME,2025-01-03 11:57:35.603862,ONETIME
SA2500300295-002,1,NO,SA2500300295,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.603865,ONETIME,2025-01-03 11:57:35.603865,ONETIME
SA2500300295-003,1,NO,SA2500300295,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.603867,ONETIME,2025-01-03 11:57:35.603867,ONETIME
SA2500300296-001,1,NO,SA2500300296,1,1101010,D,N200,USD,1411.6830,USD,1411.6830,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.607704,ONETIME,2025-01-03 11:57:35.607705,ONETIME
SA2500300296-002,1,NO,SA2500300296,2,5423010,D,N200,USD,36.1970,USD,36.1970,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.607710,ONETIME,2025-01-03 11:57:35.607710,ONETIME
SA2500300296-003,1,NO,SA2500300296,3,1136010,C,N200,USD,1447.8800,USD,1447.8800,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.607712,ONETIME,2025-01-03 11:57:35.607712,ONETIME
SA2500300297-001,1,NO,SA2500300297,1,1101010,D,N200,USD,1411.6830,USD,1411.6830,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.609732,ONETIME,2025-01-03 11:57:35.609759,ONETIME
SA2500300297-002,1,NO,SA2500300297,2,5423010,D,N200,USD,36.1970,USD,36.1970,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.609808,ONETIME,2025-01-03 11:57:35.609808,ONETIME
SA2500300297-003,1,NO,SA2500300297,3,1136010,C,N200,USD,1447.8800,USD,1447.8800,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.609834,ONETIME,2025-01-03 11:57:35.609834,ONETIME
SA2500300298-001,1,NO,SA2500300298,1,1101010,D,N200,USD,1411.6830,USD,1411.6830,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.611356,ONETIME,2025-01-03 11:57:35.611356,ONETIME
SA2500300298-002,1,NO,SA2500300298,2,5423010,D,N200,USD,36.1970,USD,36.1970,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.611359,ONETIME,2025-01-03 11:57:35.611359,ONETIME
SA2500300298-003,1,NO,SA2500300298,3,1136010,C,N200,USD,1447.8800,USD,1447.8800,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.611361,ONETIME,2025-01-03 11:57:35.611361,ONETIME
SA2500300299-001,1,NO,SA2500300299,1,1101010,D,N200,USD,1411.6830,USD,1411.6830,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.612848,ONETIME,2025-01-03 11:57:35.612848,ONETIME
SA2500300299-002,1,NO,SA2500300299,2,5423010,D,N200,USD,36.1970,USD,36.1970,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.612851,ONETIME,2025-01-03 11:57:35.612851,ONETIME
SA2500300299-003,1,NO,SA2500300299,3,1136010,C,N200,USD,1447.8800,USD,1447.8800,0,[일시불] 대금입금,CTOR002,C0001,,,,f6bb48c22e0013bea12249f6c3aad484,,2025-01-03 11:57:35.612852,ONETIME,2025-01-03 11:57:35.612852,ONETIME
SA2500300300-001,1,NO,SA2500300300,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.614741,ONETIME,2025-01-03 11:57:35.614741,ONETIME
SA2500300300-002,1,NO,SA2500300300,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.614744,ONETIME,2025-01-03 11:57:35.614744,ONETIME
SA2500300300-003,1,NO,SA2500300300,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.614746,ONETIME,2025-01-03 11:57:35.614746,ONETIME
SA2500300301-001,1,NO,SA2500300301,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,fc215ad0a3c8eab436489fabc89f477c,,2025-01-03 11:57:35.616393,ONETIME,2025-01-03 11:57:35.616393,ONETIME
SA2500300301-002,1,NO,SA2500300301,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,fc215ad0a3c8eab436489fabc89f477c,,2025-01-03 11:57:35.616395,ONETIME,2025-01-03 11:57:35.616395,ONETIME
SA2500300301-003,1,NO,SA2500300301,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,fc215ad0a3c8eab436489fabc89f477c,,2025-01-03 11:57:35.616396,ONETIME,2025-01-03 11:57:35.616396,ONETIME
SA2500300302-001,1,NO,SA2500300302,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.618226,ONETIME,2025-01-03 11:57:35.618226,ONETIME
SA2500300302-002,1,NO,SA2500300302,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.618229,ONETIME,2025-01-03 11:57:35.618229,ONETIME
SA2500300302-003,1,NO,SA2500300302,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,fd30d36489682184a7b3f1249d4f25a8,,2025-01-03 11:57:35.618230,ONETIME,2025-01-03 11:57:35.618230,ONETIME
SA2500300303-001,1,NO,SA2500300303,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.620272,ONETIME,2025-01-03 11:57:35.620272,ONETIME
SA2500300303-002,1,NO,SA2500300303,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.620275,ONETIME,2025-01-03 11:57:35.620275,ONETIME
SA2500300303-003,1,NO,SA2500300303,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.620276,ONETIME,2025-01-03 11:57:35.620276,ONETIME
SA2500300304-001,1,NO,SA2500300304,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.622456,ONETIME,2025-01-03 11:57:35.622457,ONETIME
SA2500300304-002,1,NO,SA2500300304,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.622461,ONETIME,2025-01-03 11:57:35.622462,ONETIME
SA2500300304-003,1,NO,SA2500300304,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.622463,ONETIME,2025-01-03 11:57:35.622463,ONETIME
SA2500300305-001,1,NO,SA2500300305,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.624269,ONETIME,2025-01-03 11:57:35.624269,ONETIME
SA2500300305-002,1,NO,SA2500300305,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.624271,ONETIME,2025-01-03 11:57:35.624271,ONETIME
SA2500300305-003,1,NO,SA2500300305,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.624272,ONETIME,2025-01-03 11:57:35.624273,ONETIME
SA2500300306-001,1,NO,SA2500300306,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.625751,ONETIME,2025-01-03 11:57:35.625752,ONETIME
SA2500300306-002,1,NO,SA2500300306,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.625755,ONETIME,2025-01-03 11:57:35.625755,ONETIME
SA2500300306-003,1,NO,SA2500300306,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.625756,ONETIME,2025-01-03 11:57:35.625756,ONETIME
SA2500300307-001,1,NO,SA2500300307,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.627164,ONETIME,2025-01-03 11:57:35.627164,ONETIME
SA2500300307-002,1,NO,SA2500300307,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.627166,ONETIME,2025-01-03 11:57:35.627167,ONETIME
SA2500300307-003,1,NO,SA2500300307,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.627168,ONETIME,2025-01-03 11:57:35.627168,ONETIME
SA2500300308-001,1,NO,SA2500300308,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.628583,ONETIME,2025-01-03 11:57:35.628584,ONETIME
SA2500300308-002,1,NO,SA2500300308,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.628586,ONETIME,2025-01-03 11:57:35.628586,ONETIME
SA2500300308-003,1,NO,SA2500300308,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.628587,ONETIME,2025-01-03 11:57:35.628587,ONETIME
SA2500300309-001,1,NO,SA2500300309,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.630338,ONETIME,2025-01-03 11:57:35.630338,ONETIME
SA2500300309-002,1,NO,SA2500300309,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.630341,ONETIME,2025-01-03 11:57:35.630341,ONETIME
SA2500300309-003,1,NO,SA2500300309,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.630343,ONETIME,2025-01-03 11:57:35.630343,ONETIME
SA2500300310-001,1,NO,SA2500300310,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.632435,ONETIME,2025-01-03 11:57:35.632435,ONETIME
SA2500300310-002,1,NO,SA2500300310,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.632437,ONETIME,2025-01-03 11:57:35.632437,ONETIME
SA2500300310-003,1,NO,SA2500300310,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.632438,ONETIME,2025-01-03 11:57:35.632439,ONETIME
SA2500300311-001,1,NO,SA2500300311,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.634098,ONETIME,2025-01-03 11:57:35.634098,ONETIME
SA2500300311-002,1,NO,SA2500300311,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.634101,ONETIME,2025-01-03 11:57:35.634101,ONETIME
SA2500300311-003,1,NO,SA2500300311,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.634103,ONETIME,2025-01-03 11:57:35.634103,ONETIME
SA2500300312-001,1,NO,SA2500300312,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.635740,ONETIME,2025-01-03 11:57:35.635740,ONETIME
SA2500300312-002,1,NO,SA2500300312,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.635742,ONETIME,2025-01-03 11:57:35.635742,ONETIME
SA2500300312-003,1,NO,SA2500300312,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.635744,ONETIME,2025-01-03 11:57:35.635744,ONETIME
SA2500300313-001,1,NO,SA2500300313,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.637305,ONETIME,2025-01-03 11:57:35.637305,ONETIME
SA2500300313-002,1,NO,SA2500300313,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.637313,ONETIME,2025-01-03 11:57:35.637313,ONETIME
SA2500300313-003,1,NO,SA2500300313,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.637314,ONETIME,2025-01-03 11:57:35.637314,ONETIME
SA2500300314-001,1,NO,SA2500300314,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.639387,ONETIME,2025-01-03 11:57:35.639388,ONETIME
SA2500300314-002,1,NO,SA2500300314,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.639394,ONETIME,2025-01-03 11:57:35.639395,ONETIME
SA2500300314-003,1,NO,SA2500300314,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.639396,ONETIME,2025-01-03 11:57:35.639396,ONETIME
SA2500300315-001,1,NO,SA2500300315,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.640690,ONETIME,2025-01-03 11:57:35.640690,ONETIME
SA2500300315-002,1,NO,SA2500300315,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.640693,ONETIME,2025-01-03 11:57:35.640693,ONETIME
SA2500300315-003,1,NO,SA2500300315,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.640695,ONETIME,2025-01-03 11:57:35.640695,ONETIME
SA2500300316-001,1,NO,SA2500300316,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.642190,ONETIME,2025-01-03 11:57:35.642190,ONETIME
SA2500300316-002,1,NO,SA2500300316,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.642192,ONETIME,2025-01-03 11:57:35.642192,ONETIME
SA2500300316-003,1,NO,SA2500300316,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.642194,ONETIME,2025-01-03 11:57:35.642194,ONETIME
SA2500300317-001,1,NO,SA2500300317,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.643892,ONETIME,2025-01-03 11:57:35.643892,ONETIME
SA2500300317-002,1,NO,SA2500300317,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.643894,ONETIME,2025-01-03 11:57:35.643894,ONETIME
SA2500300317-003,1,NO,SA2500300317,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.643896,ONETIME,2025-01-03 11:57:35.643896,ONETIME
SA2500300318-001,1,NO,SA2500300318,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.645500,ONETIME,2025-01-03 11:57:35.645500,ONETIME
SA2500300318-002,1,NO,SA2500300318,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.645502,ONETIME,2025-01-03 11:57:35.645502,ONETIME
SA2500300318-003,1,NO,SA2500300318,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.645503,ONETIME,2025-01-03 11:57:35.645503,ONETIME
SA2500300319-001,1,NO,SA2500300319,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.647205,ONETIME,2025-01-03 11:57:35.647205,ONETIME
SA2500300319-002,1,NO,SA2500300319,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.647207,ONETIME,2025-01-03 11:57:35.647208,ONETIME
SA2500300319-003,1,NO,SA2500300319,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:35.647209,ONETIME,2025-01-03 11:57:35.647209,ONETIME
SA2500300320-001,1,NO,SA2500300320,1,1101010,D,N200,USD,1411.6830,USD,1411.6830,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.648858,ONETIME,2025-01-03 11:57:35.648859,ONETIME
SA2500300320-002,1,NO,SA2500300320,2,5423010,D,N200,USD,36.1970,USD,36.1970,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.648861,ONETIME,2025-01-03 11:57:35.648862,ONETIME
SA2500300320-003,1,NO,SA2500300320,3,1136010,C,N200,USD,1447.8800,USD,1447.8800,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.648863,ONETIME,2025-01-03 11:57:35.648863,ONETIME
SA2500300321-001,1,NO,SA2500300321,1,1101010,D,N200,USD,1301.8785,USD,1301.8785,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.650154,ONETIME,2025-01-03 11:57:35.650154,ONETIME
SA2500300321-002,1,NO,SA2500300321,2,5423010,D,N200,USD,33.3815,USD,33.3815,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.650156,ONETIME,2025-01-03 11:57:35.650156,ONETIME
SA2500300321-003,1,NO,SA2500300321,3,1136010,C,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.650157,ONETIME,2025-01-03 11:57:35.650158,ONETIME
SA2500300322-001,1,NO,SA2500300322,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.651357,ONETIME,2025-01-03 11:57:35.651357,ONETIME
SA2500300322-002,1,NO,SA2500300322,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.651359,ONETIME,2025-01-03 11:57:35.651359,ONETIME
SA2500300322-003,1,NO,SA2500300322,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.651360,ONETIME,2025-01-03 11:57:35.651360,ONETIME
SA2500300323-001,1,NO,SA2500300323,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.652540,ONETIME,2025-01-03 11:57:35.652541,ONETIME
SA2500300323-002,1,NO,SA2500300323,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.652543,ONETIME,2025-01-03 11:57:35.652543,ONETIME
SA2500300323-003,1,NO,SA2500300323,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.652544,ONETIME,2025-01-03 11:57:35.652544,ONETIME
SA2500300324-001,1,NO,SA2500300324,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.653705,ONETIME,2025-01-03 11:57:35.653705,ONETIME
SA2500300324-002,1,NO,SA2500300324,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.653707,ONETIME,2025-01-03 11:57:35.653707,ONETIME
SA2500300324-003,1,NO,SA2500300324,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:35.653708,ONETIME,2025-01-03 11:57:35.653708,ONETIME
SA2500300325-001,1,NO,SA2500300325,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.655210,ONETIME,2025-01-03 11:57:35.655211,ONETIME
SA2500300325-002,1,NO,SA2500300325,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.655213,ONETIME,2025-01-03 11:57:35.655213,ONETIME
SA2500300325-003,1,NO,SA2500300325,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.655214,ONETIME,2025-01-03 11:57:35.655214,ONETIME
SA2500300326-001,1,NO,SA2500300326,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.656544,ONETIME,2025-01-03 11:57:35.656544,ONETIME
SA2500300326-002,1,NO,SA2500300326,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.656546,ONETIME,2025-01-03 11:57:35.656546,ONETIME
SA2500300326-003,1,NO,SA2500300326,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,699c5899e9403aa95f3ce6e5e6163952,,2025-01-03 11:57:35.656547,ONETIME,2025-01-03 11:57:35.656547,ONETIME
