id,service_flow_id,service_billing_type,service_charge_status,update_time,create_time,shopify_order_id
1at7Cv1o8nx,1at7Cv1o8nu,INVOICE_BILLING,PENDING,2025-02-11 00:30:58.963334,2025-02-11 00:30:58.960623,
1at7D2fYfD6,1at7D2fYfD3,INVOICE_BILLING,PENDING,2025-02-11 00:31:00.639028,2025-02-11 00:31:00.637169,
1at7D9UDNw2,1at7D9UDNvz,INVOICE_BILLING,PENDING,2025-02-11 00:31:02.122051,2025-02-11 00:31:02.120231,
1at7DHibnph,1at7DHibnpe,INVOICE_BILLING,PENDING,2025-02-11 00:31:03.947086,2025-02-11 00:31:03.944786,
1at7DW7tSE2,1at7DW7tSDz,INVOICE_BILLING,PENDING,2025-02-11 00:31:07.116240,2025-02-11 00:31:07.113582,
1at7DjV1lDn,1at7DjV1lDk,INVOICE_BILLING,PENDING,2025-02-11 00:31:10.040878,2025-02-11 00:31:10.037992,
1at7E0LIMOr,1at7E0LIMOo,INVOICE_BILLING,PENDING,2025-02-11 00:31:13.679274,2025-02-11 00:31:13.677216,
1at7E8FVc5V,1at7E8FVc5S,INVOICE_BILLING,PENDING,2025-02-11 00:31:15.398804,2025-02-11 00:31:15.396873,
1at7EF3LBzc,1at7EF3LBzZ,INVOICE_BILLING,PENDING,2025-02-11 00:31:16.871827,2025-02-11 00:31:16.869412,
1atDd6Jg1MC,1atDd6Jg1M9,INVOICE_BILLING,PENDING,2025-02-11 02:00:51.241793,2025-02-11 02:00:51.227101,
1atE7aNFIt7,1atE7aNFIt4,INVOICE_BILLING,PENDING,2025-02-11 02:07:44.073659,2025-02-11 02:07:44.063155,
1atF6PhGduB,1atF6PhGdu8,INVOICE_BILLING,PENDING,2025-02-11 02:21:27.843004,2025-02-11 02:21:27.840380,
1atGe8Gnkfu,1atGe8Gnkfr,INVOICE_BILLING,PENDING,2025-02-11 02:43:04.056723,2025-02-11 02:43:04.052769,
1atHb3AyGM2,1atHb3AyGLz,INVOICE_BILLING,PENDING,2025-02-11 02:56:21.927114,2025-02-11 02:56:21.924556,
1ata2La4zef,1ata2La4zec,INVOICE_BILLING,PENDING,2025-02-11 07:14:24.748634,2025-02-11 07:14:24.719806,
1athZ9nhTTu,1athZ9nhTTr,INVOICE_BILLING,PENDING,2025-02-11 08:59:46.365939,2025-02-11 08:59:46.363061,
1atm6Z5yWVp,1atm6Z5yWVm,INVOICE_BILLING,PENDING,2025-02-11 10:03:17.257817,2025-02-11 10:03:17.255186,
1aum1m0vauv,1aum1m0vaus,INVOICE_BILLING,PENDING,2025-02-12 00:29:48.726362,2025-02-12 00:29:48.714949,
1aum2GKDH0y,1aum2GKDH0v,INVOICE_BILLING,PENDING,2025-02-12 00:29:55.425922,2025-02-12 00:29:55.415720,
1aum2U3sKrf,1aum2U3sKrc,INVOICE_BILLING,PENDING,2025-02-12 00:29:58.365933,2025-02-12 00:29:58.363601,
1aum2f8EPQV,1aum2f8EPQS,INVOICE_BILLING,PENDING,2025-02-12 00:30:00.758560,2025-02-12 00:30:00.755844,
1aum2s39z91,1aum2s39z8y,INVOICE_BILLING,PENDING,2025-02-12 00:30:03.590105,2025-02-12 00:30:03.586842,
1aum33MwqL8,1aum33MwqL5,INVOICE_BILLING,PENDING,2025-02-12 00:30:06.047320,2025-02-12 00:30:06.044970,
1aum3TihVkD,1aum3TihVkA,INVOICE_BILLING,PENDING,2025-02-12 00:30:11.835936,2025-02-12 00:30:11.833640,
1aum3dsZOd0,1aum3dsHnUt,INVOICE_BILLING,PENDING,2025-02-12 00:30:14.025749,2025-02-12 00:30:14.023379,
1aum3qNJACj,1aum3qNJACg,INVOICE_BILLING,PENDING,2025-02-12 00:30:16.779926,2025-02-12 00:30:16.777630,
1aum41Uxz0H,1aum41Uxz0E,INVOICE_BILLING,PENDING,2025-02-12 00:30:19.182638,2025-02-12 00:30:19.180299,
1aum49NIU4H,1aum49NIU4E,INVOICE_BILLING,PENDING,2025-02-12 00:30:20.894792,2025-02-12 00:30:20.892452,
1aum4HDoxMU,1aum4HDoxMR,INVOICE_BILLING,PENDING,2025-02-12 00:30:22.632536,2025-02-12 00:30:22.630648,
1aum4QEj8nZ,1aum4QEj8nW,INVOICE_BILLING,PENDING,2025-02-12 00:30:24.613406,2025-02-12 00:30:24.611684,
1aum4XM0wef,1aum4XM0wec,INVOICE_BILLING,PENDING,2025-02-12 00:30:26.136698,2025-02-12 00:30:26.134503,
1aum4fM0bYa,1aum4fM0bYX,INVOICE_BILLING,PENDING,2025-02-12 00:30:27.913893,2025-02-12 00:30:27.911886,
1aum4prjcGY,1aum4prjcGV,INVOICE_BILLING,PENDING,2025-02-12 00:30:30.210830,2025-02-12 00:30:30.208508,
1aum56NJ9dD,1aum56NJ9dA,INVOICE_BILLING,PENDING,2025-02-12 00:30:33.793058,2025-02-12 00:30:33.791057,
1aum5I4GgAU,1aum5I4GgAR,INVOICE_BILLING,PENDING,2025-02-12 00:30:36.363583,2025-02-12 00:30:36.361520,
1aum5OXX2Gv,1aum5OXFR8o,INVOICE_BILLING,PENDING,2025-02-12 00:30:37.769633,2025-02-12 00:30:37.767472,
1aum5W6Am4T,1aum5W6Am4Q,INVOICE_BILLING,PENDING,2025-02-12 00:30:39.401533,2025-02-12 00:30:39.397511,
1aum5cMU24j,1aum5cMU24g,INVOICE_BILLING,PENDING,2025-02-12 00:30:40.800243,2025-02-12 00:30:40.798098,
1aum5lezLJC,1aum5lezLJ9,INVOICE_BILLING,PENDING,2025-02-12 00:30:42.819178,2025-02-12 00:30:42.816861,
1aum60baVZC,1aum60baVZ9,INVOICE_BILLING,PENDING,2025-02-12 00:30:46.100592,2025-02-12 00:30:46.098367,
1aum6F2Bhtr,1aum6F2Bhto,INVOICE_BILLING,PENDING,2025-02-12 00:30:49.222037,2025-02-12 00:30:49.220054,
1aum6NDovNP,1aum6NDovNM,INVOICE_BILLING,PENDING,2025-02-12 00:30:51.032549,2025-02-12 00:30:51.030474,
